Type,gtp_family_id,gtp_family_name,gtp_target_id,gtp_target_name,hgnc_symbol,target_uniprot
enzyme,469,ABC1-B subfamily,1929,aarF domain containing kinase 5,ADCK5,Q3MIX3
enzyme,553,Abl family,1923,"ABL proto-oncogene 1, non-receptor tyrosine kinase",ABL1,P00519
enzyme,553,Abl family,1924,"ABL proto-oncogene 2, non-receptor tyrosine kinase",ABL2,P42684
enzyme,765,Acetylcholine turnover,2480,choline O-acetyltransferase,CHAT,P28329
enzyme,765,Acetylcholine turnover,2465,acetylcholinesterase (Yt blood group),ACHE,P22303
enzyme,765,Acetylcholine turnover,2471,butyrylcholinesterase,BCHE,P06276
enzyme,769,Acid ceramidase,2491,N-acylsphingosine amidohydrolase 1,ASAH1,Q13510
enzyme,554,Ack family,2245,tyrosine kinase non receptor 1,TNK1,Q13470
enzyme,554,Ack family,2246,tyrosine kinase non receptor 2,TNK2,Q07912
enzyme,1036,Acyl-CoA synthetases,3128,acyl-CoA synthetase short chain family member 2,ACSS2,Q9NR19
enzyme,248,Adenosine turnover,1230,Adenosine deaminase,ADA,P00813
enzyme,248,Adenosine turnover,1231,Adenosine kinase,ADK,P55263
enzyme,248,Adenosine turnover,1232,Ecto-5'-Nucleotidase,NT5E,P21589
enzyme,248,Adenosine turnover,1233,S-Adenosylhomocysteine hydrolase,AHCY,P23526
enzyme,248,Adenosine turnover,1234,5'-nucleotidase IA,NT5C1A,Q9BXI3
enzyme,248,Adenosine turnover,1235,5'-nucleotidase IB,NT5C1B,Q96P26
enzyme,248,Adenosine turnover,1236,5'-nucleotidase II,NT5C2,P49902
enzyme,248,Adenosine turnover,1237,5'-nucleotidase III,NT5C3A,Q9H0P0
enzyme,248,Adenosine turnover,1238,5'(3')-nucleotidase,NT5C,Q8TCD5
enzyme,248,Adenosine turnover,1239,Mitochondrial 5'-nucleotidase,NT5M,Q9NPB1
enzyme,257,Adenylyl cyclases (ACs),1278,adenylyl cyclase 1,ADCY1,Q08828
enzyme,257,Adenylyl cyclases (ACs),1279,adenylyl cyclase 2,ADCY2,Q08462
enzyme,257,Adenylyl cyclases (ACs),1280,adenylyl cyclase 3,ADCY3,O60266
enzyme,257,Adenylyl cyclases (ACs),1281,adenylyl cyclase 4,ADCY4,Q8NFM4
enzyme,257,Adenylyl cyclases (ACs),1282,adenylyl cyclase 5,ADCY5,O95622
enzyme,257,Adenylyl cyclases (ACs),1283,adenylyl cyclase 6,ADCY6,O43306
enzyme,257,Adenylyl cyclases (ACs),1284,adenylyl cyclase 7,ADCY7,P51828
enzyme,257,Adenylyl cyclases (ACs),1285,adenylyl cyclase 8,ADCY8,P40145
enzyme,257,Adenylyl cyclases (ACs),1286,adenylyl cyclase 9,ADCY9,O60503
enzyme,257,Adenylyl cyclases (ACs),3068,adenylyl cyclase 10,ADCY10,Q96PN6
enzyme,285,"Akt (Protein kinase B, PKB) family",1479,AKT serine/threonine kinase 1,AKT1,P31749
enzyme,285,"Akt (Protein kinase B, PKB) family",1480,AKT serine/threonine kinase 2,AKT2,P31751
enzyme,285,"Akt (Protein kinase B, PKB) family",2286,AKT serine/threonine kinase 3,AKT3,Q9Y243
enzyme,768,Alkaline ceramidases,2468,alkaline ceramidase 1,ACER1,Q8TDN7
enzyme,768,Alkaline ceramidases,2469,alkaline ceramidase 2,ACER2,Q5QJU3
enzyme,768,Alkaline ceramidases,2470,alkaline ceramidase 3,ACER3,Q9NUN7
enzyme,532,Alpha subfamily,1483,protein kinase C beta,PRKCB,P05771
enzyme,532,Alpha subfamily,1484,protein kinase C gamma,PRKCG,P05129
enzyme,249,Amino acid hydroxylases,1240,L-Phenylalanine hydroxylase ,PAH,P00439
enzyme,249,Amino acid hydroxylases,1243,L-Tyrosine hydroxylase ,TH,P07101
enzyme,249,Amino acid hydroxylases,1241,L-Tryptophan hydroxylase 1,TPH1,P17752
enzyme,249,Amino acid hydroxylases,1242,L-Tryptophan hydroxylase 2,TPH2,Q8IWU9
enzyme,474,AMPK subfamily,1541,protein kinase AMP-activated catalytic subunit alpha 1,PRKAA1,Q13131
enzyme,474,AMPK subfamily,1542,protein kinase AMP-activated catalytic subunit alpha 2,PRKAA2,P54646
enzyme,474,AMPK subfamily,1543,protein kinase AMP-activated non-catalytic subunit beta 1,PRKAB1,Q9Y478
enzyme,474,AMPK subfamily,1544,protein kinase AMP-activated non-catalytic subunit beta 2,PRKAB2,O43741
enzyme,474,AMPK subfamily,1545,protein kinase AMP-activated non-catalytic subunit gamma 1,PRKAG1,P54619
enzyme,474,AMPK subfamily,1546,protein kinase AMP-activated non-catalytic subunit gamma 2,PRKAG2,Q9UGJ0
enzyme,474,AMPK subfamily,1547,protein kinase AMP-activated non-catalytic subunit gamma 3,PRKAG3,Q9UGI9
enzyme,250,Arginase,1244,Arginase I,ARG1,P05089
enzyme,250,Arginase,1245,Arginase II,ARG2,P78540
enzyme,251,Arginine:glycine amidinotransferase,1246,Arginine:glycine amidinotransferase,GATM,P50440
enzyme,528,ATR subfamily,1935,ATR checkpoint kinase,ATR,Q13535
enzyme,557,Aurora kinase (Aur) family,1936,aurora kinase A,AURKA,O14965
enzyme,557,Aurora kinase (Aur) family,1937,aurora kinase B,AURKB,Q96GD4
enzyme,557,Aurora kinase (Aur) family,1938,aurora kinase C,AURKC,Q9UQB9
enzyme,874,BCR family,2755,BCR activator of RhoGEF and GTPase,BCR,P11274
enzyme,507,Beta-adrenergic receptor kinases (&beta;ARKs),1466,beta adrenergic receptor kinase 1,GRK2,P25098
enzyme,507,Beta-adrenergic receptor kinases (&beta;ARKs),1467,beta adrenergic receptor kinase 2,GRK3,P35626
enzyme,853,Blood coagulation components,2362,"coagulation factor II, thrombin",F2,P00734
enzyme,853,Blood coagulation components,3192,"coagulation factor III, tissue factor",F3,P13726
enzyme,853,Blood coagulation components,2606,coagulation factor V,F5,P12259
enzyme,853,Blood coagulation components,2607,coagulation factor VIII,F8,P00451
enzyme,853,Blood coagulation components,2359,coagulation factor X,F10,P00742
enzyme,853,Blood coagulation components,2360,coagulation factor XI,F11,P03951
enzyme,853,Blood coagulation components,2632,serpin family C member 1,SERPINC1,P01008
enzyme,558,Bromodomain kinase (BRDK) family,2724,bromodomain containing 1,BRD1,O95696
enzyme,558,Bromodomain kinase (BRDK) family,1944,bromodomain containing 2,BRD2,P25440
enzyme,558,Bromodomain kinase (BRDK) family,2725,bromodomain containing 3,BRD3,Q15059
enzyme,558,Bromodomain kinase (BRDK) family,1945,bromodomain containing 4,BRD4,O60885
enzyme,558,Bromodomain kinase (BRDK) family,2726,bromodomain containing 7,BRD7,Q9NPI1
enzyme,558,Bromodomain kinase (BRDK) family,2727,bromodomain containing 8,BRD8,Q9H0E9
enzyme,558,Bromodomain kinase (BRDK) family,2728,bromodomain containing 9,BRD9,Q9H8M2
enzyme,475,BRSK subfamily,1946,BR serine/threonine kinase 1,BRSK1,Q8TDC3
enzyme,475,BRSK subfamily,1947,BR serine/threonine kinase 2,BRSK2,Q8IWQ3
enzyme,559,Bub family,1949,BUB1 mitotic checkpoint serine/threonine kinase,BUB1,O43683
enzyme,559,Bub family,1950,BUB1 mitotic checkpoint serine/threonine kinase B,BUB1B,O60566
enzyme,560,Bud32 family,2248,TP53 regulating kinase,TP53RK,Q96S44
enzyme,931,C101: OTULIN peptidase,2910,otulin,OTULIN,Q96BN8
enzyme,729,C12: Ubiquitin C-terminal hydrolase,2332,BRCA1 associated deubiquitinase 1,BAP1,Q92560
enzyme,729,C12: Ubiquitin C-terminal hydrolase,2426,ubiquitin C-terminal hydrolase L1,UCHL1,P09936
enzyme,729,C12: Ubiquitin C-terminal hydrolase,2427,ubiquitin C-terminal hydrolase L3,UCHL3,P15374
enzyme,733,C13: Legumain,2380,legumain,LGMN,Q99538
enzyme,734,C14: Caspase,1617,Caspase 1,CASP1,P29466
enzyme,734,C14: Caspase,1618,Caspase 2,CASP2,P42575
enzyme,734,C14: Caspase,1619,Caspase 3,CASP3,P42574
enzyme,734,C14: Caspase,1620,Caspase 4,CASP4,P49662
enzyme,734,C14: Caspase,1621,Caspase 5,CASP5,P51878
enzyme,734,C14: Caspase,1622,Caspase 6,CASP6,P55212
enzyme,734,C14: Caspase,1623,Caspase 7,CASP7,P55210
enzyme,734,C14: Caspase,1624,Caspase 8,CASP8,Q14790
enzyme,734,C14: Caspase,1625,Caspase 9,CASP9,P55211
enzyme,734,C14: Caspase,1626,Caspase 10,CASP10,Q92851
enzyme,734,C14: Caspase,1627,Caspase 14,CASP14,P31944
enzyme,734,C14: Caspase,2983,MALT1 paracaspase,MALT1,Q9UDY8
enzyme,730,C19: Ubiquitin-specific protease,2428,ubiquitin specific peptidase 1,USP1,O94782
enzyme,730,C19: Ubiquitin-specific protease,2430,ubiquitin specific peptidase 2,USP2,O75604
enzyme,730,C19: Ubiquitin-specific protease,2431,ubiquitin specific peptidase 5,USP5,P45974
enzyme,730,C19: Ubiquitin-specific protease,3209,ubiquitin specific peptidase 8,USP8,P40818
enzyme,730,C19: Ubiquitin-specific protease,2429,ubiquitin specific peptidase 14,USP14,P54578
enzyme,730,C19: Ubiquitin-specific protease,3223,ubiquitin specific peptidase 21,USP21,Q9UK80
enzyme,730,C19: Ubiquitin-specific protease,3325,ubiquitin specific peptidase 28,USP28,Q96RU2
enzyme,728,C1: Papain,2343,cathepsin B,CTSB,P07858
enzyme,728,C1: Papain,2344,cathepsin C,CTSC,P53634
enzyme,728,C1: Papain,2347,cathepsin F,CTSF,Q9UBX1
enzyme,728,C1: Papain,2349,cathepsin H,CTSH,P09668
enzyme,728,C1: Papain,2350,cathepsin K,CTSK,P43235
enzyme,728,C1: Papain,2351,cathepsin L,CTSL,P07711
enzyme,728,C1: Papain,2352,cathepsin V,CTSV,O60911
enzyme,728,C1: Papain,2353,cathepsin S,CTSS,P25774
enzyme,728,C1: Papain,2354,cathepsin Z,CTSZ,Q9UBR2
enzyme,754,C26: Gamma-glutamyl hydrolase,2367,gamma-glutamyl hydrolase,GGH,Q92820
enzyme,731,C2: Calpain,2336,calpain 1,CAPN1,P07384
enzyme,731,C2: Calpain,2337,calpain 2,CAPN2,P17655
enzyme,878,C44: Phosphoribosyl pyrophosphate amidotransferase,2761,phosphoribosyl pyrophosphate amidotransferase,PPAT,Q06203
enzyme,735,C48: Ulp1 endopeptidase,2414,SUMO specific peptidase 1,SENP1,Q9P0U3
enzyme,735,C48: Ulp1 endopeptidase,2415,SUMO specific peptidase 6,SENP6,Q9GZR1
enzyme,735,C48: Ulp1 endopeptidase,2416,SUMO specific peptidase 7,SENP7,Q9BQF6
enzyme,735,C48: Ulp1 endopeptidase,2417,"SUMO peptidase family member, NEDD8 specific",SENP8,Q96LD8
enzyme,732,C54: Aut2 peptidase,2329,autophagy related 4B cysteine peptidase,ATG4B,Q9Y4P1
enzyme,1071,C65: Otubains,3208,"OTU deubiquitinase, ubiquitin aldehyde binding 1",OTUB1,Q96FW1
enzyme,561,CAMK1 family,1952,calcium/calmodulin dependent protein kinase I,CAMK1,Q14012
enzyme,561,CAMK1 family,1953,calcium/calmodulin dependent protein kinase ID,CAMK1D,Q8IU85
enzyme,561,CAMK1 family,1954,calcium/calmodulin dependent protein kinase IG,CAMK1G,Q96NX5
enzyme,561,CAMK1 family,1955,calcium/calmodulin dependent protein kinase IV,CAMK4,Q16566
enzyme,561,CAMK1 family,2172,pregnancy up-regulated nonubiquitous CaM kinase,PNCK,Q6P2M8
enzyme,562,CAMK2 family,1555,calcium/calmodulin-dependent protein kinase II alpha subunit,CAMK2A,Q9UQM7
enzyme,562,CAMK2 family,1556,calcium/calmodulin-dependent protein kinase II beta subunit,CAMK2B,Q13554
enzyme,562,CAMK2 family,1557,calcium/calmodulin-dependent protein kinase II gamma subunit,CAMK2G,Q13555
enzyme,562,CAMK2 family,1558,calcium/calmodulin-dependent protein kinase II delta subunit,CAMK2D,Q13557
enzyme,563,CAMK-unique family,1958,CaM kinase like vesicle associated,CAMKV,Q8NCB2
enzyme,563,CAMK-unique family,2221,serine/threonine kinase 33,STK33,Q9BYT3
enzyme,563,CAMK-unique family,2226,serine/threonine kinase 40,STK40,Q8N2I9
enzyme,842,Carbonic anhydrases,2597,carbonic anhydrase 1,CA1,P00915
enzyme,842,Carbonic anhydrases,3092,carbonic anhydrase 2,CA2,P00918
enzyme,842,Carbonic anhydrases,2599,carbonic anhydrase 4,CA4,P22748
enzyme,842,Carbonic anhydrases,3093,carbonic anhydrase 5A,CA5A,P35218
enzyme,842,Carbonic anhydrases,2749,carbonic anhydrase 7,CA7,P43166
enzyme,842,Carbonic anhydrases,3055,carbonic anhydrase 9,CA9,Q16790
enzyme,842,Carbonic anhydrases,2747,carbonic anhydrase 12,CA12,O43570
enzyme,842,Carbonic anhydrases,2748,carbonic anhydrase 13,CA13,Q8N1Q1
enzyme,842,Carbonic anhydrases,2598,carbonic anhydrase 14,CA14,Q9ULX7
enzyme,255,Carboxylases,1262,Pyruvate carboxylase,PC,P11498
enzyme,255,Carboxylases,1263,Acetyl-CoA carboxylase 1,ACACA,Q13085
enzyme,255,Carboxylases,1264,Acetyl-CoA carboxylase 2,ACACB,O00763
enzyme,255,Carboxylases,1266,Propionyl-CoA carboxylase &alpha; subunit,PCCA,P05165
enzyme,255,Carboxylases,1267,Propionyl-CoA carboxylase &beta; subunit,PCCB,P05166
enzyme,255,Carboxylases,1268,&gamma;-Glutamyl carboxylase,GGCX,P38435
enzyme,1089,Carnitine palmitoyltransferases,3249,carnitine palmitoyltransferase 1A,CPT1A,P50416
enzyme,1089,Carnitine palmitoyltransferases,3250,carnitine palmitoyltransferase 1B,CPT1B,Q92523
enzyme,1089,Carnitine palmitoyltransferases,3251,carnitine palmitoyltransferase 1C,CPT1C,Q8TCG5
enzyme,1089,Carnitine palmitoyltransferases,3252,carnitine palmitoyltransferase 2,CPT2,P23786
enzyme,564,Casein kinase 1 (CK1) family,1995,casein kinase 1 alpha 1,CSNK1A1,P48729
enzyme,564,Casein kinase 1 (CK1) family,1996,casein kinase 1 alpha 1 like,CSNK1A1L,Q8N752
enzyme,564,Casein kinase 1 (CK1) family,1999,casein kinase 1 gamma 1,CSNK1G1,Q9HCP0
enzyme,564,Casein kinase 1 (CK1) family,2000,casein kinase 1 gamma 2,CSNK1G2,P78368
enzyme,564,Casein kinase 1 (CK1) family,2001,casein kinase 1 gamma 3,CSNK1G3,Q9Y6M4
enzyme,564,Casein kinase 1 (CK1) family,1997,casein kinase 1 delta,CSNK1D,P48730
enzyme,564,Casein kinase 1 (CK1) family,1998,casein kinase 1 epsilon,CSNK1E,P49674
enzyme,565,Casein kinase 2 (CK2) family,1549,"casein kinase 2, alpha 1 polypeptide subunit",CSNK2A1,P68400
enzyme,565,Casein kinase 2 (CK2) family,1550,"casein kinase 2, alpha prime polypeptide subunit",CSNK2A2,P19784
enzyme,565,Casein kinase 2 (CK2) family,1551,"casein kinase 2, beta polypeptide subunit",CSNK2B,P67870
enzyme,566,CASK family,1959,calcium/calmodulin dependent serine protein kinase,CASK,O14936
enzyme,766,Catecholamine turnover,1240,L-Phenylalanine hydroxylase ,PAH,P00439
enzyme,766,Catecholamine turnover,2527,Tyrosine aminotransferase,TAT,P17735
enzyme,766,Catecholamine turnover,1243,L-Tyrosine hydroxylase ,TH,P07101
enzyme,766,Catecholamine turnover,1271,L-Aromatic amino-acid decarboxylase ,DDC,P20711
enzyme,766,Catecholamine turnover,2486,Dopamine beta-hydroxylase (dopamine beta-monooxygenase),DBH,P09172
enzyme,766,Catecholamine turnover,2496,Phenylethanolamine N-methyltransferase,PNMT,P11086
enzyme,766,Catecholamine turnover,2472,Catechol-O-methyltransferase,COMT,P21964
enzyme,766,Catecholamine turnover,2489,Monoamine oxidase A,MAOA,P21397
enzyme,766,Catecholamine turnover,2490,Monoamine oxidase B,MAOB,P27338
enzyme,485,CCRK subfamily,1974,cyclin dependent kinase 20,CDK20,Q8IZL9
enzyme,567,CDC7 family,1960,cell division cycle 7,CDC7,O00311
enzyme,494,CDK10 subfamily,1962,cyclin dependent kinase 10,CDK10,Q15131
enzyme,492,CDK1 subfamily,1961,cyclin dependent kinase 1,CDK1,P06493
enzyme,492,CDK1 subfamily,1973,cyclin dependent kinase 2,CDK2,P24941
enzyme,492,CDK1 subfamily,1975,cyclin dependent kinase 3,CDK3,Q00526
enzyme,488,CDK4 subfamily,1976,cyclin dependent kinase 4,CDK4,P11802
enzyme,488,CDK4 subfamily,1978,cyclin dependent kinase 6,CDK6,Q00534
enzyme,495,CDK5 subfamily,1977,cyclin dependent kinase 5,CDK5,Q00535
enzyme,496,CDK7 subfamily,1979,cyclin dependent kinase 7,CDK7,P50613
enzyme,497,CDK8 subfamily,1980,cyclin dependent kinase 8,CDK8,P49336
enzyme,497,CDK8 subfamily,1972,cyclin dependent kinase 19,CDK19,Q9BWU1
enzyme,489,CDK9 subfamily,1981,cyclin dependent kinase 9,CDK9,P50750
enzyme,775,Ceramide glucosyltransferase,2528,UDP-glucose ceramide glucosyltransferase,UGCG,Q16739
enzyme,771,Ceramide kinase,2473,ceramide kinase,CERK,Q8TCT0
enzyme,789,Ceramide synthase,2474,ceramide synthase 1,CERS1,P27544
enzyme,789,Ceramide synthase,2475,ceramide synthase 2,CERS2,Q96G23
enzyme,789,Ceramide synthase,2476,ceramide synthase 3,CERS3,Q8IU89
enzyme,789,Ceramide synthase,2477,ceramide synthase 4,CERS4,Q9HA82
enzyme,789,Ceramide synthase,2478,ceramide synthase 5,CERS5,Q8N5B7
enzyme,789,Ceramide synthase,2479,ceramide synthase 6,CERS6,Q6ZMG9
enzyme,471,ChaK subfamily,498,TRPM6,TRPM6,Q9BX84
enzyme,471,ChaK subfamily,499,TRPM7,TRPM7,Q96QT4
enzyme,981,Chitinases,2982,chitinase acidic,CHIA,Q9BZP6
enzyme,981,Chitinases,3187,chitinase 1,CHIT1,Q13231
enzyme,476,CHK1 subfamily,1987,checkpoint kinase 1,CHEK1,O14757
enzyme,476,CHK1 subfamily,1988,checkpoint kinase 2,CHEK2,O96017
enzyme,1103,Cholesterol biosynthesis pathway,3296,sterol-C5-desaturase,SC5D,O75845
enzyme,1103,Cholesterol biosynthesis pathway,3297,NAD(P) dependent 3-beta-hydroxysteroid dehydrogenase NSDHL,NSDHL,Q15738
enzyme,1086,Citrate metabolism,3245,ATP citrate lyase,ACLY,P53396
enzyme,1086,Citrate metabolism,2884,isocitrate dehydrogenase (NADP(+)) 1,IDH1,O75874
enzyme,568,CLK family,1990,CDC like kinase 1,CLK1,P49759
enzyme,568,CLK family,1991,CDC like kinase 2,CLK2,P49760
enzyme,568,CLK family,1992,CDC like kinase 3,CLK3,P49761
enzyme,568,CLK family,1993,CDC like kinase 4,CLK4,Q9HAZ1
enzyme,490,CRK7 subfamily,1965,cyclin dependent kinase 12,CDK12,Q9NYV4
enzyme,490,CRK7 subfamily,1966,cyclin dependent kinase 13,CDK13,Q14004
enzyme,569,Csk family,1994,C-terminal Src kinase,CSK,P41240
enzyme,569,Csk family,2101,megakaryocyte-associated tyrosine kinase,MATK,P42679
enzyme,1049,Cyclic GMP-AMP turnover,3165,cyclic GMP-AMP synthase,CGAS,Q8N884
enzyme,1049,Cyclic GMP-AMP turnover,3312,ectonucleotide pyrophosphatase/phosphodiesterase 1,ENPP1,P22413
enzyme,570,Cyclin-dependent kinase-like (CDKL) family,1982,cyclin dependent kinase like 1,CDKL1,Q00532
enzyme,570,Cyclin-dependent kinase-like (CDKL) family,1983,cyclin dependent kinase like 2,CDKL2,Q92772
enzyme,570,Cyclin-dependent kinase-like (CDKL) family,1984,cyclin-dependent kinase like 3,CDKL3,Q8IVW4
enzyme,570,Cyclin-dependent kinase-like (CDKL) family,1985,cyclin-dependent kinase like 4,CDKL4,Q5MAI5
enzyme,570,Cyclin-dependent kinase-like (CDKL) family,1986,cyclin-dependent kinase like 5,CDKL5,O76039
enzyme,269,Cyclooxygenase,1375,COX-1 ,PTGS1,P23219
enzyme,269,Cyclooxygenase,1376,COX-2 ,PTGS2,P35354
enzyme,266,"CYP11, CYP17, CYP19, CYP20 and CYP21 families",1358,CYP11A1,CYP11A1,P05108
enzyme,266,"CYP11, CYP17, CYP19, CYP20 and CYP21 families",1359,CYP11B1,CYP11B1,P15538
enzyme,266,"CYP11, CYP17, CYP19, CYP20 and CYP21 families",1360,CYP11B2,CYP11B2,P19099
enzyme,266,"CYP11, CYP17, CYP19, CYP20 and CYP21 families",1361,CYP17A1,CYP17A1,P05093
enzyme,266,"CYP11, CYP17, CYP19, CYP20 and CYP21 families",1362,CYP19A1,CYP19A1,P11511
enzyme,266,"CYP11, CYP17, CYP19, CYP20 and CYP21 families",1363,CYP20A1,CYP20A1,Q6UW02
enzyme,266,"CYP11, CYP17, CYP19, CYP20 and CYP21 families",1364,CYP21A2,CYP21A2,P08686
enzyme,261,CYP1 family,1318,CYP1A1,CYP1A1,P04798
enzyme,261,CYP1 family,1319,CYP1A2,CYP1A2,P05177
enzyme,261,CYP1 family,1320,CYP1B1,CYP1B1,Q16678
enzyme,267,"CYP24, CYP26 and CYP27 families",1365,CYP24A1,CYP24A1,Q07973
enzyme,267,"CYP24, CYP26 and CYP27 families",1366,CYP26A1,CYP26A1,O43174
enzyme,267,"CYP24, CYP26 and CYP27 families",1367,CYP26B1,CYP26B1,Q9NR63
enzyme,267,"CYP24, CYP26 and CYP27 families",1368,CYP26C1,CYP26C1,Q6V0L0
enzyme,267,"CYP24, CYP26 and CYP27 families",1369,CYP27A1,CYP27A1,Q02318
enzyme,267,"CYP24, CYP26 and CYP27 families",1370,CYP27B1,CYP27B1,O15528
enzyme,267,"CYP24, CYP26 and CYP27 families",1371,CYP27C1,CYP27C1,Q4G0S4
enzyme,262,CYP2 family: drug metabolising subset,1321,CYP2A6,CYP2A6,P11509
enzyme,262,CYP2 family: drug metabolising subset,1322,CYP2A7,CYP2A7,P20853
enzyme,262,CYP2 family: drug metabolising subset,1323,CYP2A13,CYP2A13,Q16696
enzyme,262,CYP2 family: drug metabolising subset,1324,CYP2B6,CYP2B6,P20813
enzyme,262,CYP2 family: drug metabolising subset,1325,CYP2C8,CYP2C8,P10632
enzyme,262,CYP2 family: drug metabolising subset,1326,CYP2C9,CYP2C9,P11712
enzyme,262,CYP2 family: drug metabolising subset,1327,CYP2C18,CYP2C18,P33260
enzyme,262,CYP2 family: drug metabolising subset,1328,CYP2C19,CYP2C19,P33261
enzyme,262,CYP2 family: drug metabolising subset,1329,CYP2D6,CYP2D6,P10635
enzyme,262,CYP2 family: drug metabolising subset,1330,CYP2E1,CYP2E1,P05181
enzyme,262,CYP2 family: drug metabolising subset,1331,CYP2F1,CYP2F1,P24903
enzyme,262,CYP2 family: drug metabolising subset,1332,CYP2J2,CYP2J2,P51589
enzyme,1062,CYP2 family: physiological enzymes subset,1333,CYP2R1,CYP2R1,Q6VVX0
enzyme,1062,CYP2 family: physiological enzymes subset,1334,CYP2S1,CYP2S1,Q96SQ9
enzyme,1062,CYP2 family: physiological enzymes subset,1335,CYP2U1,CYP2U1,Q7Z449
enzyme,1062,CYP2 family: physiological enzymes subset,1336,CYP2W1,CYP2W1,Q8TAV3
enzyme,268,"CYP39, CYP46 and CYP51 families",1372,CYP39A1 ,CYP39A1,Q9NYL5
enzyme,268,"CYP39, CYP46 and CYP51 families",1373,CYP46A1,CYP46A1,Q9Y6A2
enzyme,268,"CYP39, CYP46 and CYP51 families",1374,CYP51A1,CYP51A1,Q16850
enzyme,263,CYP3 family,1337,CYP3A4,CYP3A4,P08684
enzyme,263,CYP3 family,1338,CYP3A5,CYP3A5,P20815
enzyme,263,CYP3 family,1339,CYP3A7,CYP3A7,P24462
enzyme,263,CYP3 family,1340,CYP3A43,CYP3A43,Q9HB55
enzyme,264,CYP4 family,1341,CYP4A11,CYP4A11,Q02928
enzyme,264,CYP4 family,1342,CYP4A22,CYP4A22,Q5TCH4
enzyme,264,CYP4 family,1343,CYP4B1,CYP4B1,P13584
enzyme,264,CYP4 family,1344,CYP4F2,CYP4F2,P78329
enzyme,264,CYP4 family,1345,CYP4F3,CYP4F3,Q08477
enzyme,264,CYP4 family,1346,CYP4F8,CYP4F8,P98187
enzyme,264,CYP4 family,1347,CYP4F11,CYP4F11,Q9HBI6
enzyme,264,CYP4 family,1348,CYP4F12,CYP4F12,Q9HCS2
enzyme,264,CYP4 family,1349,CYP4F22,CYP4F22,Q6NT55
enzyme,264,CYP4 family,1350,CYP4V2,CYP4V2,Q6ZWL3
enzyme,264,CYP4 family,1351,CYP4X1,CYP4X1,Q8N118
enzyme,264,CYP4 family,1352,CYP4Z1,CYP4Z1,Q86W10
enzyme,265,"CYP5, CYP7 and CYP8 families",1353,CYP5A1,TBXAS1,P24557
enzyme,265,"CYP5, CYP7 and CYP8 families",1354,CYP7A1,CYP7A1,P22680
enzyme,265,"CYP5, CYP7 and CYP8 families",1355,CYP7B1,CYP7B1,O75881
enzyme,265,"CYP5, CYP7 and CYP8 families",1356,CYP8A1,PTGIS,Q16647
enzyme,265,"CYP5, CYP7 and CYP8 families",1357,CYP8B1,CYP8B1,Q9UNU6
enzyme,571,DCAMKL family,2005,doublecortin like kinase 1,DCLK1,O15075
